id,leadId,fromTeamId,toTeamId,transferredByProfileId,receivedByProfileId,fromManagerId,toManagerId,transferTagUsed,preScheduledAt,scheduledAtTransfer,createdAt
99c59082-d5cb-4aff-b7c2-43e693c4f19c,f7543eba-8b97-4121-86ef-ba75972cae04,7b577c22-5513-42cc-ab19-2bf867e14ebc,27edf455-e61a-48a9-a846-e2c6f42999b5,d97f16a7-e2f6-4194-9425-f82d793e73ce,2a72272f-56f2-4104-9952-5d3d8b19ff1d,0c96a57e-6cc1-400f-bf3a-5740b699ac21,0c96a57e-6cc1-400f-bf3a-5740b699ac21,t,2026-07-14 16:00:00+00,t,2026-07-13 19:10:06.9+00
8101e9da-175f-49d3-aaee-e65ed259f903,dca62680-9c67-4d73-aa7d-b5debb5d5f19,7b577c22-5513-42cc-ab19-2bf867e14ebc,13bbd043-efcc-4c8a-9edd-f34941547546,d97f16a7-e2f6-4194-9425-f82d793e73ce,2528e875-ab7b-4905-a98b-998a318b883e,0c96a57e-6cc1-400f-bf3a-5740b699ac21,0c96a57e-6cc1-400f-bf3a-5740b699ac21,t,2026-07-17 17:00:00+00,t,2026-07-15 11:55:42.626+00
355e16cd-077f-4501-b58c-ff35f5ac971d,1b5355dc-2747-4f2f-a5e9-977a4ab1bb73,7b577c22-5513-42cc-ab19-2bf867e14ebc,13bbd043-efcc-4c8a-9edd-f34941547546,d97f16a7-e2f6-4194-9425-f82d793e73ce,2528e875-ab7b-4905-a98b-998a318b883e,0c96a57e-6cc1-400f-bf3a-5740b699ac21,0c96a57e-6cc1-400f-bf3a-5740b699ac21,t,2026-07-15 17:30:00+00,t,2026-07-15 13:29:40.959+00
14ee6a5c-2ccb-4a50-a0cd-93bb2558861f,84c98922-135c-4dd1-8102-2c88b7d4e360,7b577c22-5513-42cc-ab19-2bf867e14ebc,13bbd043-efcc-4c8a-9edd-f34941547546,d97f16a7-e2f6-4194-9425-f82d793e73ce,2528e875-ab7b-4905-a98b-998a318b883e,0c96a57e-6cc1-400f-bf3a-5740b699ac21,0c96a57e-6cc1-400f-bf3a-5740b699ac21,t,2026-07-15 17:00:00+00,t,2026-07-15 13:33:57.289+00
f47a4493-8786-47dd-92cb-b90eae1cdae3,1783f689-f388-4807-8d99-e837175f4dfa,7b577c22-5513-42cc-ab19-2bf867e14ebc,a9c81e05-8b1a-47ad-a80d-dbc45603f068,d97f16a7-e2f6-4194-9425-f82d793e73ce,236ad193-19a5-4425-a354-f763852904d8,0c96a57e-6cc1-400f-bf3a-5740b699ac21,0c96a57e-6cc1-400f-bf3a-5740b699ac21,t,2026-07-15 18:00:00+00,t,2026-07-15 15:57:34.121+00
d1e272ae-7997-434e-b6a6-0d93e377d114,ddc983ac-3ca1-4722-a195-8b0b3222ea0b,7b577c22-5513-42cc-ab19-2bf867e14ebc,27edf455-e61a-48a9-a846-e2c6f42999b5,d97f16a7-e2f6-4194-9425-f82d793e73ce,2a72272f-56f2-4104-9952-5d3d8b19ff1d,0c96a57e-6cc1-400f-bf3a-5740b699ac21,0c96a57e-6cc1-400f-bf3a-5740b699ac21,t,2026-07-15 19:30:00+00,t,2026-07-15 19:08:21.384+00
282d6d9c-a7f3-43a7-bd12-545238c1ab24,fb7f21c4-4d25-4606-bd01-d3c8b5a9df97,7b577c22-5513-42cc-ab19-2bf867e14ebc,a9c81e05-8b1a-47ad-a80d-dbc45603f068,d97f16a7-e2f6-4194-9425-f82d793e73ce,236ad193-19a5-4425-a354-f763852904d8,0c96a57e-6cc1-400f-bf3a-5740b699ac21,0c96a57e-6cc1-400f-bf3a-5740b699ac21,t,2026-07-17 16:00:00+00,t,2026-07-16 16:48:24.519+00
adb0a665-4660-442b-91c6-76b9eabc153d,35c42209-34bb-489c-b0d4-846aa1332fb1,7b577c22-5513-42cc-ab19-2bf867e14ebc,a9c81e05-8b1a-47ad-a80d-dbc45603f068,d97f16a7-e2f6-4194-9425-f82d793e73ce,236ad193-19a5-4425-a354-f763852904d8,0c96a57e-6cc1-400f-bf3a-5740b699ac21,0c96a57e-6cc1-400f-bf3a-5740b699ac21,t,2026-07-17 17:00:00+00,t,2026-07-16 17:09:36.333+00
1aa6f4bb-7bd3-4708-805b-6b3b39e64882,84c23954-f43a-4db3-8e5d-b2083089072b,7b577c22-5513-42cc-ab19-2bf867e14ebc,27edf455-e61a-48a9-a846-e2c6f42999b5,d97f16a7-e2f6-4194-9425-f82d793e73ce,2a72272f-56f2-4104-9952-5d3d8b19ff1d,0c96a57e-6cc1-400f-bf3a-5740b699ac21,0c96a57e-6cc1-400f-bf3a-5740b699ac21,t,2026-07-17 16:30:00+00,t,2026-07-16 19:36:51.446+00
72f5e670-99cc-4a06-b828-bf5c20747cca,ed8bcbd9-01b8-4c29-8272-26ee45a9fffc,7b577c22-5513-42cc-ab19-2bf867e14ebc,13bbd043-efcc-4c8a-9edd-f34941547546,d97f16a7-e2f6-4194-9425-f82d793e73ce,2528e875-ab7b-4905-a98b-998a318b883e,0c96a57e-6cc1-400f-bf3a-5740b699ac21,0c96a57e-6cc1-400f-bf3a-5740b699ac21,t,2026-07-17 19:00:00+00,t,2026-07-17 12:24:19.647+00
03bd1192-7d70-4d4f-8bd4-e65db3e5fd60,c1e4139b-dc46-4a3c-9b5a-1892950c4e17,7b577c22-5513-42cc-ab19-2bf867e14ebc,27edf455-e61a-48a9-a846-e2c6f42999b5,d97f16a7-e2f6-4194-9425-f82d793e73ce,2a72272f-56f2-4104-9952-5d3d8b19ff1d,0c96a57e-6cc1-400f-bf3a-5740b699ac21,0c96a57e-6cc1-400f-bf3a-5740b699ac21,t,2026-07-20 13:00:00+00,t,2026-07-17 13:41:16.284+00
bff16047-e315-4e95-afc4-f2cb9b51465e,97144a8c-a22d-4a2c-89e6-c2329f0c4625,7b577c22-5513-42cc-ab19-2bf867e14ebc,27edf455-e61a-48a9-a846-e2c6f42999b5,d97f16a7-e2f6-4194-9425-f82d793e73ce,2a72272f-56f2-4104-9952-5d3d8b19ff1d,0c96a57e-6cc1-400f-bf3a-5740b699ac21,0c96a57e-6cc1-400f-bf3a-5740b699ac21,t,2026-07-17 21:00:00+00,t,2026-07-17 16:27:48.078+00
e74027c6-740d-4919-9f7b-15b593b69bfe,a4038e34-e9ae-4e96-8d11-ddafde3e0b1d,7b577c22-5513-42cc-ab19-2bf867e14ebc,760fc14a-229e-4212-9aa9-f90de968af69,d97f16a7-e2f6-4194-9425-f82d793e73ce,1ed74e00-4a16-47cb-84fc-8021943b5fa3,0c96a57e-6cc1-400f-bf3a-5740b699ac21,0c96a57e-6cc1-400f-bf3a-5740b699ac21,t,2026-07-21 11:00:00+00,t,2026-07-20 20:47:44.441+00
a5360240-3f25-4d01-a9fd-b3cef58e6e5e,5bd04c98-d077-4613-bcb7-290433bc54bb,7b577c22-5513-42cc-ab19-2bf867e14ebc,a9c81e05-8b1a-47ad-a80d-dbc45603f068,d97f16a7-e2f6-4194-9425-f82d793e73ce,236ad193-19a5-4425-a354-f763852904d8,0c96a57e-6cc1-400f-bf3a-5740b699ac21,0c96a57e-6cc1-400f-bf3a-5740b699ac21,t,2026-07-21 17:00:00+00,t,2026-07-21 13:11:52.379+00
11f76f53-6a61-4ae8-8d91-2ee31b3f8cff,598702d5-5e68-4228-b6b8-b5a3ba73a88c,7b577c22-5513-42cc-ab19-2bf867e14ebc,27edf455-e61a-48a9-a846-e2c6f42999b5,d97f16a7-e2f6-4194-9425-f82d793e73ce,2a72272f-56f2-4104-9952-5d3d8b19ff1d,0c96a57e-6cc1-400f-bf3a-5740b699ac21,0c96a57e-6cc1-400f-bf3a-5740b699ac21,t,2026-07-24 12:00:00+00,t,2026-07-21 21:32:09.487+00
38ec7e44-ae4b-4be9-8dd5-1320b5047317,821e5a2c-b621-4558-8c90-b34d2ca2838a,7b577c22-5513-42cc-ab19-2bf867e14ebc,a9c81e05-8b1a-47ad-a80d-dbc45603f068,d97f16a7-e2f6-4194-9425-f82d793e73ce,236ad193-19a5-4425-a354-f763852904d8,0c96a57e-6cc1-400f-bf3a-5740b699ac21,0c96a57e-6cc1-400f-bf3a-5740b699ac21,t,2026-07-22 17:00:00+00,t,2026-07-21 21:32:36.355+00
84190468-8c1a-47e2-8913-98e6c0342e17,a52e968a-fee6-4f5f-bb3e-f675a4a9beae,7b577c22-5513-42cc-ab19-2bf867e14ebc,760fc14a-229e-4212-9aa9-f90de968af69,d97f16a7-e2f6-4194-9425-f82d793e73ce,1ed74e00-4a16-47cb-84fc-8021943b5fa3,0c96a57e-6cc1-400f-bf3a-5740b699ac21,0c96a57e-6cc1-400f-bf3a-5740b699ac21,t,2026-07-23 13:00:00+00,t,2026-07-22 13:27:06.259+00
495bce83-849e-4d0a-a079-3ad7d4d4d470,7664a3f5-bf9b-40dd-af42-bbd444c0fd9e,7b577c22-5513-42cc-ab19-2bf867e14ebc,13bbd043-efcc-4c8a-9edd-f34941547546,d97f16a7-e2f6-4194-9425-f82d793e73ce,2528e875-ab7b-4905-a98b-998a318b883e,0c96a57e-6cc1-400f-bf3a-5740b699ac21,0c96a57e-6cc1-400f-bf3a-5740b699ac21,t,2026-07-23 18:00:00+00,t,2026-07-23 17:32:02.211+00
44e7bc00-b7f1-417d-9367-baca24bd8e5c,ccdd915a-2356-4201-a468-91cbd0c28e18,7b577c22-5513-42cc-ab19-2bf867e14ebc,760fc14a-229e-4212-9aa9-f90de968af69,d97f16a7-e2f6-4194-9425-f82d793e73ce,1ed74e00-4a16-47cb-84fc-8021943b5fa3,0c96a57e-6cc1-400f-bf3a-5740b699ac21,0c96a57e-6cc1-400f-bf3a-5740b699ac21,t,2026-07-23 21:00:00+00,t,2026-07-23 18:23:22.915+00
e15c04c8-ac2d-4094-8539-5e0ae967be6f,4e6c63df-7d7c-42df-86f8-ff4fee02ae70,7b577c22-5513-42cc-ab19-2bf867e14ebc,13bbd043-efcc-4c8a-9edd-f34941547546,d97f16a7-e2f6-4194-9425-f82d793e73ce,2528e875-ab7b-4905-a98b-998a318b883e,0c96a57e-6cc1-400f-bf3a-5740b699ac21,0c96a57e-6cc1-400f-bf3a-5740b699ac21,t,2026-07-23 18:30:00+00,t,2026-07-23 18:28:40.567+00
b19c1c2b-055c-420a-9cbb-1c155fc1d8f5,5cc6f6f4-0d3b-4ad9-8d93-c2c815bc7076,7b577c22-5513-42cc-ab19-2bf867e14ebc,760fc14a-229e-4212-9aa9-f90de968af69,d97f16a7-e2f6-4194-9425-f82d793e73ce,1ed74e00-4a16-47cb-84fc-8021943b5fa3,0c96a57e-6cc1-400f-bf3a-5740b699ac21,0c96a57e-6cc1-400f-bf3a-5740b699ac21,t,2026-07-27 13:00:00+00,t,2026-07-24 13:19:04.114+00
70accffc-62d0-4f5a-be07-0d9ac226ce93,9aaf8747-a577-4a51-83af-6a737003d105,7b577c22-5513-42cc-ab19-2bf867e14ebc,ebe67fdd-2e23-43c0-8e9b-8abec2682d09,d97f16a7-e2f6-4194-9425-f82d793e73ce,8794ad67-aa37-4f98-b1d3-bfd19ceaebf5,0c96a57e-6cc1-400f-bf3a-5740b699ac21,0c96a57e-6cc1-400f-bf3a-5740b699ac21,t,2026-07-29 13:30:00+00,t,2026-07-27 13:42:04.901+00
19e9aff5-606a-415f-87e3-405e1f52acec,b4472aeb-8f07-4351-9b84-f19f3db4e08c,7b577c22-5513-42cc-ab19-2bf867e14ebc,13bbd043-efcc-4c8a-9edd-f34941547546,d97f16a7-e2f6-4194-9425-f82d793e73ce,2528e875-ab7b-4905-a98b-998a318b883e,0c96a57e-6cc1-400f-bf3a-5740b699ac21,0c96a57e-6cc1-400f-bf3a-5740b699ac21,t,2026-07-29 14:30:00+00,t,2026-07-27 17:14:55.827+00
